日期_Date,收盘价_Clpr,复权价1(元)_AdjClpr1,复权价2(元)_AdjClpr2,成交量_Trdvol,成交金额_Trdsum,
2021-12-31,"6.7300","22.1470","6.7300","2269624537","13895641681.85"
2012-12-31,"9.0500","165.8765","5.4506","2861735647","26235836171.90"
2013-12-31,"6.2800","115.7825","3.8045","3541694246","30749505234.78"
2014-12-31,"9.4900","175.9118","5.7803","6431372733","50882378032.64"
2015-12-31,"14.0300","260.3599","8.5553","18684638381","286063745869.67"
2016-12-30,"11.1500","207.1146","6.8057","12372587554","141817995925.97"
2017-12-29,"11.1700","208.7212","6.8584","8661939937","101524341473.02"
2018-12-28,"3.9600","113.9875","3.7456","6825086700","52691515407.72"
2019-12-31,"4.3000","125.8633","4.1358","8408703223","40425175644.63"
2020-12-31,"4.8200","143.9863","4.7313","10232084671","45365388333.04"
2021-12-31,"4.9100","149.4248","4.9100","18873034583","98215940620.12"
2012-12-31,"5.7000","119.8795","5.3954","2669284923","19188868313.76"
2013-12-31,"8.4200","178.5132","8.0343","5446378480","38771931844.94"
2014-12-31,"13.1000","279.2069","12.5662","4499091740","47700635238.86"
2015-12-31,"17.6900","378.0077","17.0129","9265425522","163292146425.59"
2016-12-30,"12.3700","265.4127","11.9454","2944174101","38809845856.61"
2017-12-29,"7.6600","165.2562","7.4376","825202688","8332680602.88"
2018-12-28,"4.8500","105.6096","4.7531","1197620453","7001240542.35"
2019-12-31,"5.5900","121.9478","5.4885","2216403422","12457902841.54"
2020-12-31,"7.0500","154.9797","6.9751","6937733829","53058180571.63"
2021-12-31,"6.3900","141.9787","6.3900","2519641025","15748284488.57"
2012-12-31,"6.0300","21.1301","3.7119","668140452","4260095143.25"
2013-12-31,"11.8500","42.4753","7.4617","2310777392","24750083610.87"
2014-12-31,"15.1700","55.5358","9.7560","2429719403","37103899479.83"
2015-12-31,"36.6000","134.2099","23.5768","3348359097","132492975185.64"
2016-12-30,"28.4100","104.6330","18.3810","1784846722","47843043993.44"
